12.575, 29.2, 0
16.675, 28.7, 0
19.625, 27.7, 0
21.725, 25.55, 0
23.175, 23.6, 0
15.425, 24.15, 0
13.175, 26.05, 0
9.825, 29.2, 0
7.825, 26, 0
9.875, 20.95, 0
19.925, 25, 0
19.275, 26.6, 0
15.625, 28.2, 0
14.575, 24.05, 0
17.725, 20.5, 0
21.875, 20.55, 0
24.325, 21.3, 0
24.675, 24.6, 0
22.375, 26.9, 0
22.125, 27.5, 0
26.375, 25.1, 0
28.925, 20.25, 0
27.975, 18.05, 0
26.775, 17.45, 0
25.475, 21.65, 0
22.825, 24.05, 0
18.275, 21.7, 0
17.975, 19.55, 0
18.275, 13.35, 0
20.675, 13, 0
25.425, 15.55, 0
23.275, 18.5, 0
17.025, 18.7, 0
12.825, 18.15, 0
11.775, 16.05, 0
15.925, 11.4, 0
24.175, 9, 0
24.625, 13.5, 0
19.975, 18.75, 0
11.825, 22.5, 0
9.525, 21.7, 0
6.225, 15.8, 0
7.725, 7.55, 0
14.775, 5.35, 0
21.375, 6.75, 0
22.625, 11.8, 0
18.025, 13.15, 0
16.175, 8.9, 0
12.975, 8.2, 0
10.525, 10.4, 0
7.375, 14.15, 0
7.475, 18.45, 0
12.425, 19.8, 0
15.175, 17.7, 0
13.225, 14.4, 0
20.325, 11.9, 0
22.525, 14.85, 0
20.025, 16.6, 0
15.425, 15.3, 0
14.175, 12.45, 0
17.475, 6.15, 0
23.925, 5.2, 0
27.075, 8.25, 0
28.825, 12.25, 0
28.775, 14.75, 0
25.475, 19.2, 0
27.125, 21.5, 0
30.825, 19.85, 0
32.875, 11.1, 0
30.325, 5.75, 0
27.175, 4.35, 0
30.475, 7.15, 0
34.525, 11.3, 0
33.025, 14.95, 0
30.625, 17.05, 0
27.975, 21.5, 0
22.175, 27.05, 0
17.875, 29.3, 0
14.625, 29.5, 0
8.325, 27, 0
7.725, 18.45, 0
11.675, 11.3, 0
23.575, 4.15, 0
36.625, 7, 0
40.425, 8.65, 0
37.975, 18.25, 0
34.525, 23.75, 0
30.125, 25.95, 0
21.425, 29.7, 0
13.425, 32.1, 0
8.775, 27.6, 0
12.425, 15.35, 0
14.025, 9, 0
38.975, 6.15, 0
37.325, 16.1, 0
33.375, 19.05, 0
26.025, 29.7, 0
19.625, 26.8, 1
17.975, 27.2, 1
16.225, 31.35, 1
16.525, 34.15, 1
17.375, 37.45, 1
21.825, 38.6, 1
29.175, 38.4, 1
31.325, 34.7, 1
24.325, 30.7, 1
21.275, 32.3, 1
21.425, 35.5, 1
26.325, 35.5, 1
28.875, 33, 1
25.975, 32.9, 1
25.475, 38.05, 1
28.825, 40.35, 1
33.775, 39.9, 1
38.025, 36.75, 1
40.225, 33.95, 1
39.275, 29.05, 1
36.975, 27.8, 1
32.125, 29.6, 1
34.025, 33.05, 1
39.675, 32.3, 1
40.875, 29.25, 1
37.625, 25.1, 1
32.975, 23.05, 1
27.875, 28.1, 1
29.525, 38.4, 1
33.575, 40.35, 1
40.275, 41.05, 1
47.275, 34.3, 1
47.125, 29, 1
46.325, 24.75, 1
40.275, 18.55, 1
34.275, 15.3, 1
23.875, 18.2, 1
19.075, 25.95, 1
17.075, 35.9, 1
20.475, 40.55, 1
33.925, 41.25, 1
41.925, 38.95, 1
44.075, 34.15, 1
46.375, 19.05, 1
46.375, 15.6, 1
42.175, 14.85, 1
36.475, 16.3, 1
29.375, 21.2, 1
29.125, 25.9, 1
29.575, 32.2, 1
32.575, 36.85, 1
41.325, 36.9, 1
43.925, 35.75, 1
46.275, 26.1, 1
45.325, 20.9, 1
43.525, 18.85, 1
39.175, 21.3, 1
37.475, 25.75, 1
40.925, 28.15, 1
42.625, 31.1, 1
39.475, 36.5, 1
35.275, 37.65, 1
33.125, 27.8, 1
36.375, 25.1, 1
44.575, 19.35, 1
45.275, 15, 1
40.675, 15, 1
34.825, 18.65, 1
28.675, 24.9, 1
25.825, 33.1, 1
25.075, 37.9, 1
27.325, 40.55, 1
31.225, 42, 1
39.325, 43.75, 1
41.925, 43.95, 1
45.575, 40.15, 1
45.625, 35.4, 1
46.225, 25.35, 1
41.525, 22.9, 1
41.925, 22.9, 1
39.275, 28.25, 1
35.175, 32.8, 1
36.225, 36.2, 1
33.125, 39.45, 1
26.975, 39.4, 1
27.325, 28.1, 1
37.825, 25.8, 1
38.475, 29.4, 1
35.625, 31.75, 1
32.525, 29.3, 1
32.625, 26.6, 1
43.825, 18, 1
47.625, 14.6, 1
44.625, 12.25, 1
43.575, 12.05, 1
38.775, 13.5, 1
34.925, 15.55, 1
39.975, 12.2, 1
43.825, 13.6, 1
42.625, 24.7, 1
41.825, 30.8, 1
34.975, 29.35, 1
30.425, 24, 1
33.025, 20.2, 1
38.075, 21.1, 1
37.625, 21.85, 1
34.775, 18.35, 1
36.325, 13.2, 1
36.025, 12.65, 1
31.125, 16.6, 1
29.325, 20.2, 1
28.775, 24.6, 1
31.825, 29, 1
38.825, 32.8, 1
33.225, 40.3, 1
27.725, 41.55, 1
21.875, 40.25, 1
